,tweet_id,created_datetime,content,author_id,place_id,location,longitude,latitude,county,label,sentiment_1,sentiment_2
358,1.070555023837356e+18,2018-12-06,If you ever see me fighting in the forest with a grizzly bear.. HELP THE BEAR!!!!,145564947.0,30344aecffe6a491,"Fremont, CA",-122.0276,37.50502,SANTA CLARA,2.0,anger,negative
359,9.982271593900072e+17,2018-05-20,Governor Phil Murphy Please Keep Your Promise and Stop The NJ Bear Hunt - Sign the Petition! https://t.co/ryk46dopcB via @Change,1397215910.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,anger,neutral
360,9.982874817568316e+17,2018-05-20,Because of global temperature imbalances in the arctic circle polar bears have been traveling further south of there originally ranges and a small percentage of those polar bears have been known to breed with grizzly bears and creating grizzly-polar bear hybrid https://t.co/hLpdib8WF5,1616312654.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,neutral,neutral
361,9.999516871618191e+17,2018-05-25,Catherine McCabe: Demand Governor Phil Murphy honor his promise to put a moratorium on the NJ bear hunt. - Sign the Petition! https://t.co/D6Oy15FFSu via @Change,1397215910.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,anger,neutral
362,9.911044317090816e+17,2018-04-30,Hahahahaha bear,2437401589.0,0509a6acb3d27ec4,"Thousand Oaks, CA",-118.903854,34.18617,VENTURA,2.0,joy,neutral
363,9.88189365984608e+17,2018-04-22,"Have you seen our two resident bear?  
The California Welcome Center is full of fun things to see!  
Come see us at 1699 Hwy 273 - Anderson, CA 96007
9-5 m-f &amp; 10-4 sat-sun https://t.co/m5rzkSB6MD",14288281.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1.0,joy,positive
364,1.165267415443243e+18,2019-08-24,@naturetechfam Thank you! Seeing that bear forage for bugs and grubs in @LassenNPS might be the highlight of my summer. So much power in those laws and so delicate in the way he was eating.,7.146296713216e+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,joy,positive
365,1.14832143402591e+18,2019-07-08,I just saw a bear...on the beach...,1127051742.0,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,1.0,fear,neutral
366,1.096467243062354e+18,2019-02-15,"@TheTHBandit @ColossalTree @emrazz Bear? Are we hiking with bells in Japan? Up the mountain we go, ringing our bells to scare/warn the bears.",1.0719088601121996e+18,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,fear,neutral
367,1.1552650854152763e+18,2019-07-27,"Besides seeing these two, we saw an osprey and we heard a bear traveling through the brush at night. #huntington #huntingtonlake #wildlife #deer #nature @ Huntington Lake, California https://t.co/KXLdosO4gl",429485710.0,fbd6d2f5a4e4a15e,"California, USA",-119.235,37.2317,FRESNO,1.0,fear,neutral
368,1.09622466976453e+18,2019-02-15,"@adogaholic Meet Carmela, the snuggly polar bear cub. https://t.co/QQCzTXpyTQ",26794596.0,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,2.0,neutral,positive
369,1.211032507707052e+18,2019-12-28,"Brown bear, brown bear, what do you see? https://t.co/oOQqcToXJs",31661279.0,97e336e1e3ed9e1e,"Inglewood, CA",-118.36594,33.954334,LOS ANGELES,2.0,neutral,neutral
370,1.2570766107605071e+18,2020-05-03,"@YetiYowie @akkingon I thought I saw what you are seeing.
Saw the bear, but closer to bottom thought I SS big cat. I think it rocks after enlarging it.",7.418965464388934e+17,54d9b7870aec7b85,"Running Springs, CA",-117.165306,34.24639,SAN BERNARDINO,2.0,surprise,neutral
372,1.31681358137625e+18,2020-10-15,The Talking Bear @ Oakhurst Near Yosemite National https://t.co/nXdV7kgPwc,167096284.0,6ed2a772760538c5,"Oakhurst, CA",-119.64578,37.33732,MADERA,2.0,neutral,neutral
373,1.3188414273134182e+17,2011-11-03,Remember when running away from a bear you don't have to be the fastest You just have to trip your friend.,190139509.0,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,2.0,neutral,neutral
374,1.3251414098174566e+18,2020-11-07,"I just saw a bear crossing the street. A REAL BLACK BEAR! OMG, what a wonderful day!",66747949.0,17fe6350a3570c69,"Big Bear Lake, CA",-116.94826,34.240795,SAN BERNARDINO,1.0,joy,positive
375,1.338726101502214e+18,2020-12-15,@mountainmama080 @LiamJoseph1970 I agree. I saw that cougar video where the hiker came across some cubs. Never know if mama bear is protective.,388450833.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,neutral,neutral
376,1.37954433090227e+18,2021-04-06,"@KatyOregon @benoftroy @darth I agree, definitely a polar bear cub!",59028461.0,526d2258fff0f7ad,"Healdsburg, CA",-122.864685,38.657837,SONOMA,2.0,neutral,positive
377,1.3828762516275405e+18,2021-04-16,Two tiny terriers chase very large bear out of California home https://t.co/T1MEz1Pxx5 via @SFGate,16463997.0,689083f5b4e488b4,"Camarillo, CA",-119.012344,34.18716,VENTURA,2.0,neutral,neutral
378,1.383191701464912e+18,2021-04-16,"""Two tiny terriers chase very large bear out of California home""  https://t.co/h21F1KOGmo",1528654718.0,50df1c2f85d2654d,"Vacaville, CA",-121.93749,38.40626,SOLANO,2.0,neutral,neutral
379,1.3848946069999695e+18,2021-04-21,Two tiny terriers chase very large bear out of California home https://t.co/AG4uhderQe via @SFGate,9.1168669849224e+17,7b5667de9caf1b92,"Vallejo, CA",-122.2731,38.130466,SOLANO,2.0,neutral,neutral
381,7.01675636725719e+17,2016-02-22,I'd describe myself as a bear in constant hibernation season,1545053466.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,neutral,neutral
389,7.509438424094679e+17,2016-07-07,"@tiza1091 yeah, you'll have better luck with a polar bear. You'll find them near the water! I want a penguin tho.",323626432.0,01c060cf466c6ce3,"Long Beach, CA",-118.152954,33.8158,LOS ANGELES,2.0,neutral,positive
390,1.527223897535357e+18,2022-05-19,"TO FUNNY
Soldier dies after bear attack in Alaska training area https://t.co/6BwythLgOW",2377957877.0,7905cfee1600eb70,"National City, CA",-117.11293,32.710785,SAN DIEGO,2.0,sadness,negative
391,1.528171124780978e+18,2022-05-22,@AdamParkhomenko Not exactly a pet - but a bear we saw from our train outside of Banff a week ago https://t.co/4Jrk33COD2,103126824.0,1f6b47c3f3352385,"Encinitas, CA",-117.20689,33.07444,SAN DIEGO,1.0,fear,neutral
392,1.5283972874491863e+18,2022-05-22,@erstlecocq @Bonniebrunomom @ChuckCjmmn But Jr. Was not killing a bear to eat! Jr. Is a sick thing,7.37148979939414e+17,b1b6fc646de75904,"Los Banos, CA",-120.88953,37.069103,MERCED,2.0,fear,negative
393,1.5284182634025452e+18,2022-05-22,"@candies2639 TFDG, Jr. goes on a hunting expedition to kill a bear. He has all the equipment that you can possibly have, a guide to assist him, and he cannot accomplish this without cheating. As is the case, he does the crime, someone else does the time. That said, I abhor hunting &amp; killing https://t.co/IjhFfKC0XP",428547917.0,aa30747001a23f03,"Danville, CA",-121.921234,37.776703,CONTRA COSTA,2.0,anger,negative
394,1.528534312617771e+18,2022-05-23,Utah Hunting Guide Faces Felony For Baiting Bear Killed By Donald Trump Jr. The little privilege sadistic punk the cell killing helpless animals again and he really enjoys it,1.3806848982020956e+18,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,neutral,negative
395,1.5286335551520563e+18,2022-05-23,"pooj, the fat honey bear",7.233244623602033e+17,944c03c1d85ef480,"Fresno, CA",-119.76402,36.8023,FRESNO,2.0,neutral,neutral
396,1.5288636041701417e+18,2022-05-23,"Look, a bear.",1.109534010919678e+18,fcd177d5a0545c9c,"Lynwood, CA",-118.15085,33.905952,LOS ANGELES,1.0,disgust,neutral
397,1.52895411370197e+18,2022-05-24,this black bear in yellowstone loved rose hips.   #yellowstone #blackbear #hacked #instagram https://t.co/O0CgHUerbQ,1.4874602884880955e+18,5fe017de422ddfca,"Burbank, CA",-121.90978,37.32701,SANTA CLARA,2.0,anger,neutral
398,1.5296371609738035e+17,2011-12-31,A BEAR BUILDING A BEAR WTF LOL =},432958922.0,c1e1a49e92ce1ba0,"Torrance, CA",-118.35292,33.83511,LOS ANGELES,2.0,anger,neutral
399,1.5296622239283732e+18,2022-05-26,@FBGBakes what player attempts to fight the bear? https://t.co/vOPtVU0fXx,2553898548.0,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,2.0,neutral,neutral
400,1.5302451886516677e+18,2022-05-27,@seanhelaosouse Calif state animal is Calif Grizzle Bear which is extinct. Appropriate.,8.724988250379878e+17,b1b6fc646de75904,"Los Banos, CA",-120.88953,37.069103,MERCED,2.0,neutral,negative
401,1.5311456623764887e+18,2022-05-30,@chrislatray We also saw a bear today while we foraged for wild mushrooms. Blessed communion.,7.146296713216e+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1.0,neutral,positive
402,1.5312930128687473e+18,2022-05-30,The grizzly bear is a formidable threat in the wild but to an angry moose protecting her calfs the tables can quickly turn. This young grizzly (not fully grown) killed one calf prior and made the attempt at her second before facing a charge by this wrathful mother. Stay curious! https://t.co/xze1HoZMaj,7.500221686756883e+17,5ef5b7f391e30aff,"Berkeley, CA",-122.264915,37.860676,CONTRA COSTA,2.0,anger,negative
403,1.5315121596240568e+18,2022-05-31,@steezysloth Bring back the bear,1.4911041784033812e+18,6ba08e404aed471f,"Riverside, CA",-117.39284,33.936188,SAN BERNARDINO,2.0,neutral,neutral
404,1.5318486445040804e+18,2022-06-01,@WriteGrlProbs @MontanaDOOF I remember driving through cades cove senic drive in the Smokies.  I saw a group of tourists gathered around a tree. Up the tree was a fair size Black Bear!!. Yes people are stupid,15838427.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,fear,negative
405,1.53318546304487e+18,2022-06-04,can YOU solve the neighborhood puzzle bear? https://t.co/eeVhQpqcli,5994452.0,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,2.0,neutral,neutral
406,1.53366481075943e+18,2022-06-06,"Just accidentally snuck up on a fucking big black bear. Spooked it and it ran off, but JESUS",402867840.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,disgust,negative
407,1.5338712099091456e+18,2022-06-06,"300-pound bear struck, killed by vehicle on 210 Freeway in Irwindale https://t.co/QmH7vXXksO",2264830092.0,01162bc41f757d0f,"Irwindale, CA",-117.92995,34.082493,LOS ANGELES,2.0,sadness,negative
408,1.5358516903221453e+18,2022-06-12,@Jim_Gannon Great! Even bears are coming down for water in Arizona apparently. https://t.co/woXGrx8C2A,1115792887.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,joy,positive
409,1.5359783842069012e+18,2022-06-12,Prohibit Killing Bears In North Carolina Bear Sanctuaries - SUPPORT HB 1072 - Sign the Petition! https://t.co/JcuI1WxFaj via @Change,9.063542249334332e+17,9b101e0451f073b6,"Antioch, CA",-121.81191,37.958347,CONTRA COSTA,2.0,anger,neutral
410,1.5363547519561275e+18,2022-06-13,@Pantergalactic That bear incident was quite hilarious.,1.330223878329733e+18,4b58830723ec6371,"Santa Clara, CA",-122.02397,37.370113,SANTA CLARA,2.0,joy,positive
411,1.5367783234218227e+18,2022-06-14,@SpaceManSpin @sanpabloavenue A bear that has been extinct for 100 years! (RIP California grizzly),900187902.0,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,2.0,sadness,negative
412,1.5372709446489252e+18,2022-06-16,How is it that I live in California and still haven't seen a bear? Do we even have bears?,3241862496.0,629b15360c8e51ae,"Suisun City, CA",-122.047165,38.2245,SOLANO,2.0,surprise,negative
413,1.537517149178106e+18,2022-06-16,I would've gotten off the bike and just killed the bear. https://t.co/revIOlXOLQ,170052109.0,d950fc7dc2cd14f9,"Orangevale, CA",-121.254196,38.685196,SACRAMENTO,2.0,anger,negative
414,1.5375684208031867e+18,2022-06-16,@Belizean_Boss Haha I sure hope he did. I think it was a bad decision to get OFF the bike haha. You damn sho not out running a bear haha,33449675.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,sadness,negative
415,1.5379008107885158e+18,2022-06-17,"@ChoptainC @tokyorav @NotOneNotTwo I've seen that with my own eyes in California AND Yellowstone. But there were also a lot of moms who knew kicked into mom mode and grabbed their kids to haul 'em off to safety. Which was basically what the momma bear was doing, too.",155720430.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,neutral,neutral
416,1.5386039264794665e+18,2022-06-19,Sadly did not get eaten by a bear,2218697947.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,sadness,negative
417,1.5392366174366925e+17,2012-01-02,"At a bar & get attacked by bear. I'm in great pain, try to explain to others what happened. Then another bear comes and also attacks. #dream",16799283.0,423c76e3f6b39ca4,"Panhandle, San Francisco",-122.45225,37.77112,SAN FRANCISCO,1.0,fear,negative
418,1.5426916021617743e+18,2022-07-01,Natural bear instincts activated. https://t.co/NW8k9Gq44g,1.1823454578732155e+18,0cf1f1fd4dd5e000,Angeles National Forest,-118.03153,34.354748,LOS ANGELES,2.0,neutral,neutral
419,1.5434234317308357e+18,2022-07-03,@IAmPoliticsGirl @RisAbuvClutter Did he kill the bear or do the illegal bait?,1410722406.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,anger,negative
420,1.544558030280282e+18,2022-07-06,California Bear! https://t.co/cG6ULhpLI7,280723803.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,neutral,neutral
421,1.5463728748222464e+18,2022-07-11,Damn The Bear is just fucking great,990109482.0,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,2.0,joy,positive
422,1.54671791506756e+18,2022-07-12,Idk why I been so fascinated with bear videos lately but those animals are so powerful,8.607413226126867e+17,3134f9d2892d2685,"Hawthorne, CA",-118.36669,33.909264,LOS ANGELES,2.0,neutral,positive
423,1.5473820155818353e+18,2022-07-14,A POLAR BEAR,340080721.0,ab2f2fac83aa388d,"Oakland, CA",-122.2622,37.77075,SAN FRANCISCO,2.0,neutral,neutral
424,1.5476074906819827e+18,2022-07-14,Spotted this black mama bear in Sequoia National Park. We love seeing wildlife! #bear #sequoianationalpark #california @ Sequoia National Park https://t.co/jIYVBMFlSs,8.554644530596127e+17,fbd6d2f5a4e4a15e,"California, USA",-118.683334,36.433334,TULARE,1.0,fear,positive
425,1.5480188972483912e+18,2022-07-15,"@Julius_Kim
 A cautionary tale of doughnuts
Mama bear, cub caught on camera devouring donuts in kitchen of Monrovia home
https://t.co/ht76lwgULK",1615356464.0,7a3fb038dd5b70e7,"Marina, CA",-121.775986,36.6992,MONTEREY,1.0,fear,neutral
426,1.5484265682501837e+18,2022-07-16,"""There's no way you can outrun that bear.""
""I don't have to outrun the bear. I just have to outrun you.""
 #SatMat",1884753888.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,fear,negative
427,1.548532829436334e+18,2022-07-17,@TrevorWrites But then watch The Bear too because it is terrific,16495698.0,b71fac2ee9792cbe,"Sacramento, CA",-121.48253,38.592644,YOLO,2.0,joy,positive
428,1.54919333479449e+18,2022-07-19,Here comes the Polar Bear,313162665.0,3b77caf94bfc81fe,"Los Angeles, CA",-118.36518,33.99941,LOS ANGELES,2.0,neutral,neutral
429,1.5492860397342188e+18,2022-07-19,@pussyrrriot I saw a bear today. https://t.co/uzpQgQvItm,529592118.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1.0,fear,neutral
430,1.5500040955907072e+18,2022-07-21,JUST SAW A BABY BEar dumpster diving!!!!! This has been a psa,23156653.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1.0,surprise,neutral
431,1.5501852722848113e+18,2022-07-21,Is the bear ok? https://t.co/GdDPFeWTe9,217132971.0,0354c827bfda68de,"Campbell, CA",-121.90751,37.23707,SANTA CLARA,2.0,neutral,neutral
432,1.5505348299329536e+16,2010-12-16,The campus is so empty. It's nice. Lots of tourists and no one near the bear. So nice outside.,141270259.0,,,-118.471664,34.091045,LOS ANGELES,2.0,neutral,positive
433,1.5525202507672617e+18,2022-07-28,@Wexplorations @laurendanner360 @1BreannaClaire @ocparkbuilder @naturetechfam @OlympicNP @59NationalParks @SequoiaKingsNPS A bear! #ParkChat,7.146296713216e+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,fear,neutral
434,1.5526702641812767e+18,2022-07-28,Black bear @ Alta Peak Hiking Trail - Sequoia National Park https://t.co/EKJZbxMLFt,49840255.0,fbd6d2f5a4e4a15e,"California, USA",-118.75206,36.60954,TULARE,1.0,neutral,neutral
435,1.5530832206184653e+18,2022-07-29,I found out @inaturalist also identifies poop. I saw bear tracks at Las Llajas recently. https://t.co/audsZACIla,1.2216708531311124e+18,c84cc6061e2af8da,"Simi Valley, CA",-118.68537,34.274002,VENTURA,2.0,neutral,neutral
436,1.5531947004372623e+18,2022-07-30,@arianmoon @inaturalist The bear prints are usually on the sides of the trail.,1.2216708531311124e+18,c84cc6061e2af8da,"Simi Valley, CA",-118.68537,34.274002,VENTURA,2.0,neutral,neutral
437,1.5539198927007744e+18,2022-08-01,A black bear and her cubs in the meadow #sunset @yosemitenps @ Yosemite National Park https://t.co/IPX6W5SA4O,37786993.0,fbd6d2f5a4e4a15e,"California, USA",-119.590385,37.7469,MARIPOSA,1.0,joy,neutral
438,1.5549260153689416e+18,2022-08-03,"@The_real_Xersa A ... bear growl, perhaps?",18023913.0,6ef29a7e78ca38a5,"Milpitas, CA",-121.91206,37.41695,SANTA CLARA,2.0,surprise,neutral
439,15553655245.0,2010-06-06,Close encounters of the bear kind http://bit.ly/apbFgk via http://outside.in/95603,17186790.0,ce4d6c69e5716f7b,"Auburn, CA",-121.026535,38.86728,PLACER,1.0,neutral,neutral
440,15553655695.0,2010-06-06,Close encounters of the bear kind http://bit.ly/dq1L8k via http://outside.in/95602,17131933.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1.0,neutral,neutral
441,15553656581.0,2010-06-06,Close encounters of the bear kind http://bit.ly/akvDSH via http://outside.in/95658,17359174.0,1a9838f235a8679f,"Loomis Basin-Folsom Lake, CA",-121.1405,38.776287,PLACER,1.0,neutral,neutral
442,1.5563202709100503e+18,2022-08-07,@kaayyys Is that a bear cub or a pup ? Someone help me decide ???,1.5093526912306708e+18,b075d78174642ce2,"Palm Desert, CA",-116.318375,33.77111,RIVERSIDE,2.0,neutral,neutral
443,1.5578827635789865e+18,2022-08-12,maya just went after baby black bear in orchard. terrifying.,369119397.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,fear,negative
444,1.5610588573542892e+18,2022-08-20,"Had our first bear spotting today, when a big black bear ran in front of our car while we were driving down a back road. I got weirdly excited about it.",16557092.0,01673cad31a053dd,"Phelan, CA",-117.59399,34.436523,SAN BERNARDINO,1.0,fear,positive
445,1.561557011304571e+18,2022-08-22,Now it's a friendly Bear. https://t.co/Nab5iGkw0G,1.2675575561525002e+18,4067289b6de7e711,"Bermuda Dunes, CA",-116.318375,33.77111,RIVERSIDE,2.0,neutral,positive
446,1.5618570185828024e+18,2022-08-22,i resonate with this polar bear and idk why https://t.co/IQKyPnClAI,1837479613.0,d838baf51d1c629d,"Fontana, CA",-117.49667,34.0738,SAN BERNARDINO,2.0,neutral,neutral
447,1.562575744328278e+18,2022-08-24,@twistedleafs It bothers me so much that animals are somehow the problem. Someone wanders out into a bear's home and gets killed by the bear.....so the bear has to die for defending it's home said person invaded?,279042526.0,d33ae8dc83295778,"Moorpark, CA",-118.902596,34.276295,VENTURA,2.0,anger,negative
448,1.5625789272849203e+18,2022-08-24,@twistedleafs And as you said so when a human walks up to a bear in the mountains and the bear kills the human it's the bears fault. And then if a bear comes into a neighborhood and kills someone it's always the bear's fault. So......it's always the animals fault....,279042526.0,0509a6acb3d27ec4,"Thousand Oaks, CA",-118.903854,34.18617,VENTURA,2.0,anger,negative
449,1.5632624144343654e+18,2022-08-26,"@PTetlock @dandrezner It isn't obvious where this is, but the shape of the license plates say it isn't North America. I would suggest this may be someplace like Belitsa, the so-called ""Dancing Bear Park"" and those bears aren't exactly wild, but were once trained to perform.
https://t.co/kxSqvOp1Es",7.474343392651878e+17,10de09f288b1665c,"Pasadena, CA",-118.1445,34.176346,LOS ANGELES,2.0,neutral,neutral
450,1.5644532059158118e+18,2022-08-30,Mister bear has been around the house alllll day today and every dog in the neighborhood is goin bananas,1.257114084836733e+18,942a959dff12c561,"Dollar Point, CA",-120.1041,39.231464,PLACER,2.0,neutral,neutral
451,1.565366179534844e+18,2022-09-01,@martywest @RpsAgainstTrump Hello to your bear from our South Lake Tahoe cub. https://t.co/o6MGDuAK5w,7.567084743152108e+17,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,2.0,neutral,neutral
452,1.5655339909031567e+18,2022-09-02,"I just saw a bear and mind you I am miles away from another human... He was so cute but ran away from me, story of my life.",15461097.0,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,joy,positive
453,1.565803574655058e+18,2022-09-02,"Today I started on my new video series...""How to wrestle a bear""...I started today with a rare tri-color Bearadoodle. https://t.co/BwAeox8gfw",1.162491410555134e+18,c4095a8d389bd271,"Murrieta, CA",-117.19104,33.52539,RIVERSIDE,2.0,neutral,neutral
454,1.566644643806122e+18,2022-09-05,"@abytw @itsmereally281 @Sinfulskin2 Whatever it was it made a loud thud. Cat &amp; dog ran to back of house in terror. A coyote too small, Bear could have left a dent. Only middle sized predator who thought he could jump through screen door. Had to be a lion. I was first one in my valley to get that door. Not last.",8.724988250379878e+17,17c553c1a9dd0466,"Hanford, CA",-119.65384,36.35214,KINGS,2.0,fear,negative
455,1.5671538281848873e+18,2022-09-06,This breaks my heart! I hope they find the injured bear quickly &amp; the bear recovers. https://t.co/0URHqsmOjA,1382777258.0,174309ec90de94d0,"Monrovia, CA",-118.03603,34.174534,LOS ANGELES,2.0,sadness,negative
456,1.567560185694294e+18,2022-09-07,@mrhammn That's always my first to-do during a bear attack,1383480954.0,10de09f288b1665c,"Pasadena, CA",-118.1445,34.176346,LOS ANGELES,2.0,fear,neutral
457,1.56766443909641e+18,2022-09-08,"“I wear salmon all on my own, okay? And I’m swimming upstream, and instead of seeing another salmon, I’m seeing a bear.” 🐻🐟
#iykyk #bangvoyage #nickkroll @ San Francisco, California https://t.co/K5Uy6hbbVQ",22503207.0,5a110d312052166f,"San Francisco, CA",-122.419,37.7793,SAN FRANCISCO,2.0,fear,neutral
458,1.5695365248652288e+18,2022-09-13,My first bear encounter https://t.co/Yt0Sm6UFBB,434346643.0,987eb814ecef80da,"Weed, CA",-122.37615,41.370144,SISKIYOU,2.0,neutral,neutral
459,1.5705369036316017e+18,2022-09-15,If you see me fighting a grizzly bear help the bear https://t.co/lhySmxWyXh,1.5168477012618404e+18,28ace6b8d6dbc3af,"Chula Vista, CA",-117.00988,32.61772,SAN DIEGO,2.0,neutral,neutral
460,1.5716812115582157e+17,2012-01-11,Orphaned bear cubs returned to Sierra mountains http://t.co/K5w8pU91 via http://t.co/4zoQUF50,16705944.0,fbd6d2f5a4e4a15e,"California, USA",-121.79316,37.37384,SANTA CLARA,2.0,neutral,neutral
461,1.5718852527711928e+18,2022-09-19,@littleiglooo @Dreamforce And that is why #ChainMailForce is so important. Bear attacks are a real threat at @Dreamforce,474545456.0,5a110d312052166f,"San Francisco, CA",-122.47957,37.766644,SAN FRANCISCO,2.0,fear,neutral
462,1.5719025362480783e+18,2022-09-19,Our last day @SequoiaKingsNPS on our @VisitCA adventure saw us hiking at crescent meadow where we saw mama and baby bear. And a trip up Moro rock for the vista! We really enjoyed our time here but now we move on to LA! https://t.co/gvzPCS1b5T,8.819490981774254e+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,1.0,joy,positive
463,1.5719065790370284e+18,2022-09-19,I am 100% confident that I could fuck up a black bear with my hands,1.1709803803226153e+18,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,joy,positive
464,1.5719786853972378e+17,2012-01-11,Orphaned bear cubs returned to Sierra mountains http://t.co/J5hlyscG via http://t.co/6aQCJG7t,16738434.0,7d62cffe6f98f349,"San Jose, CA",-121.8507,37.34993,SANTA CLARA,2.0,neutral,neutral
465,1.5721536669243187e+18,2022-09-20,@BlueNerd78 @jimrosecircus1 We literally saw a bear using the crosswalk at Tahoe in July.  I was like... oh really?,1.3121889518855373e+18,947299911720444c,"Laguna, CA",-121.47894,38.412746,YOLO,1.0,surprise,neutral
466,1.573331766290821e+18,2022-09-23,@TNTJohn1717 He just took one and didn't make a mess. Thieves should learn from this bear.,187415765.0,5daa0c559e468ed3,"Victorville, CA",-117.37337,34.52182,SAN BERNARDINO,2.0,neutral,neutral
467,1.5734165039989228e+18,2022-09-23,"Protecting children is a hobby mankind has performed for 10,000 + years. Even a mother bear would protect against anyone trying to harm her cubs. https://t.co/h0fTjIwS8P",3937914673.0,1cd4d260190447d6,"Tehachapi, CA",-118.4522,35.082012,KERN,2.0,neutral,neutral
468,1.5734654658876823e+18,2022-09-24,"@BunkerGear_Gal That bear said.. "" I'm so hungry I could eat the ass and out of a human""",1.4288045224412856e+18,04ed8141edf1aba0,"Santee, CA",-116.99979,32.888474,SAN DIEGO,2.0,neutral,negative
469,1.573495659872678e+18,2022-09-24,"@jasonmarkstv saw your piece on the bear break ins in South Lake Tahoe. I am a bear responder in South Lake Tahoe for BEAR League. We can help. Loan electric mats etc. Please pass this on to that homeowner and ask him to call us. 

(530) 525-7297",1202385462.0,0056a5ad3ac63b03,"South Lake Tahoe, CA",-119.98818,38.871613,EL DORADO,2.0,neutral,neutral
470,1.5744281930202683e+18,2022-09-26,still crying cause I saw blackbear last night :( https://t.co/BJ78PaBcsq,2670591930.0,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,2.0,joy,negative
471,1.5766437495511245e+18,2022-10-02,"When in bear territory, rangers recommend you wear bells on your shoes and carry bear spray. You can tell which bears are around by their scat. Black bear scat has little berries in them.  Grizzly bears have little bells in them.",1.1466304487867268e+18,a592bd6ceb1319f7,"San Diego, CA",-117.10973,32.801037,SAN DIEGO,2.0,neutral,neutral
472,1.5769928989475676e+18,2022-10-03,@Ramanuskas3 @Sytheruk @mindynl79 Lolz what did you do to the bear???,9.921089110323488e+17,fbd6d2f5a4e4a15e,"California, USA",-119.31103,37.250366,MADERA,2.0,neutral,neutral
473,1.578498684722942e+18,2022-10-07,@kvbltzr That was a polar bear though,232752975.0,a2de7c70b82b0ca0,"Los Gatos, CA",-121.90751,37.23707,SANTA CLARA,2.0,neutral,neutral
474,1.5787444750268826e+17,2012-01-13,@keeshiapie :D the only thing I hate when I go to to Tahoe is when you have to climb that scary ass mountain ... Also a bear . And wolves :(,355917835.0,67571a7baaa5906b,"East Los Angeles, CA",-118.16222,34.023563,LOS ANGELES,2.0,fear,negative
475,1.581358771460186e+18,2022-10-15,"@lockwoodgary85 @OTerrifying I was in Alaska last month with a guide, and he said that he and his colleagues are wayyyy more afraid of running into a moose than a bear.",309885987.0,41248dbf2870ea3d,"Twentynine Palms, CA",-116.08488,34.124233,SAN BERNARDINO,2.0,fear,negative
